MAINS_GAS_FLAG,MAINHEATCONT_DESCRIPTION,1588.7642607542675
MAINS_GAS_FLAG,MAIN_HEATING_CONTROLS,1588.7642607542675
MAIN_HEATING_CONTROLS,MAINS_GAS_FLAG,1588.764260754267
MAINHEATCONT_DESCRIPTION,MAINS_GAS_FLAG,1588.764260754267
HOT_WATER_ENV_EFF,MECHANICAL_VENTILATION,1565.596806603721
MECHANICAL_VENTILATION,HOT_WATER_ENV_EFF,1565.5968066037208
GLAZED_TYPE,ROOF_ENERGY_EFF,1532.9635039407506
GLAZED_TYPE,ROOF_ENV_EFF,1532.9635039407506
ROOF_ENERGY_EFF,GLAZED_TYPE,1532.9635039407503
ROOF_ENV_EFF,GLAZED_TYPE,1532.9635039407503
MAINHEAT_ENV_EFF,MAIN_HEATING_CONTROLS,1530.4924330668891
MAIN_HEATING_CONTROLS,MAINHEAT_ENV_EFF,1530.4924330668891
MAINHEAT_ENV_EFF,MAINHEATCONT_DESCRIPTION,1530.4924330668891
MAINHEATCONT_DESCRIPTION,MAINHEAT_ENV_EFF,1530.4924330668891
MAINHEATC_ENERGY_EFF,LIGHTING_ENERGY_EFF,1502.2432023447484
MAINHEATC_ENV_EFF,LIGHTING_ENERGY_EFF,1502.2432023447484
LIGHTING_ENERGY_EFF,MAINHEATC_ENV_EFF,1502.2432023447482
LIGHTING_ENERGY_EFF,MAINHEATC_ENERGY_EFF,1502.2432023447482
MAINHEATC_ENV_EFF,LIGHTING_ENV_EFF,1498.4511540456697
LIGHTING_ENV_EFF,MAINHEATC_ENERGY_EFF,1498.4511540456697
MAINHEATC_ENERGY_EFF,LIGHTING_ENV_EFF,1498.4511540456697
LIGHTING_ENV_EFF,MAINHEATC_ENV_EFF,1498.4511540456697
TRANSACTION_TYPE,ROOF_ENERGY_EFF,1471.3874233592073
TRANSACTION_TYPE,ROOF_ENV_EFF,1471.3874233592073
ROOF_ENV_EFF,TRANSACTION_TYPE,1471.387423359207
ROOF_ENERGY_EFF,TRANSACTION_TYPE,1471.387423359207
WINDOWS_DESCRIPTION,WALLS_ENERGY_EFF,1439.5002154203505
WINDOWS_DESCRIPTION,WALLS_ENV_EFF,1439.5002154203505
WALLS_ENV_EFF,WINDOWS_DESCRIPTION,1439.50021542035
WALLS_ENERGY_EFF,WINDOWS_DESCRIPTION,1439.50021542035
ENERGY_TARIFF,HOT_WATER_ENERGY_EFF,1414.6283572220507
HOT_WATER_ENERGY_EFF,ENERGY_TARIFF,1414.6283572220502
GLAZED_TYPE,BUILT_FORM,1380.9544836324271
BUILT_FORM,GLAZED_TYPE,1380.954483632427
BUILT_FORM,MAIN_FUEL,1325.0673750140957
MAIN_FUEL,BUILT_FORM,1325.0673750140952
LIGHTING_ENERGY_EFF,WINDOWS_ENV_EFF,1315.578684080115
LIGHTING_ENERGY_EFF,WINDOWS_ENERGY_EFF,1315.578684080115
WINDOWS_ENERGY_EFF,LIGHTING_ENERGY_EFF,1315.578684080115
WINDOWS_ENV_EFF,LIGHTING_ENERGY_EFF,1315.578684080115
WINDOWS_ENV_EFF,LIGHTING_ENV_EFF,1314.9885141046318
WINDOWS_ENERGY_EFF,LIGHTING_ENV_EFF,1314.9885141046318
LIGHTING_ENV_EFF,WINDOWS_ENERGY_EFF,1314.9885141046316
LIGHTING_ENV_EFF,WINDOWS_ENV_EFF,1314.9885141046316
HEAT_LOSS_CORRIDOOR,MAINS_GAS_FLAG,1307.5950374067766
MAINS_GAS_FLAG,HEAT_LOSS_CORRIDOOR,1307.5950374067763
WALLS_ENERGY_EFF,LIGHTING_ENERGY_EFF,1269.0052187679657
LIGHTING_ENERGY_EFF,WALLS_ENERGY_EFF,1269.0052187679657
LIGHTING_ENERGY_EFF,WALLS_ENV_EFF,1269.0052187679657
WALLS_ENV_EFF,LIGHTING_ENERGY_EFF,1269.0052187679657
LIGHTING_ENV_EFF,WALLS_ENV_EFF,1267.5925809515222
LIGHTING_ENV_EFF,WALLS_ENERGY_EFF,1267.5925809515222
WALLS_ENV_EFF,LIGHTING_ENV_EFF,1267.592580951522
WALLS_ENERGY_EFF,LIGHTING_ENV_EFF,1267.592580951522
HOT_WATER_ENERGY_EFF,HOTWATER_DESCRIPTION,1261.7371288890367
HOTWATER_DESCRIPTION,HOT_WATER_ENERGY_EFF,1261.7371288890367
TRANSACTION_TYPE,HEAT_LOSS_CORRIDOOR,1253.607983602188
HEAT_LOSS_CORRIDOOR,TRANSACTION_TYPE,1253.607983602188
HEAT_LOSS_CORRIDOOR,ENERGY_TARIFF,1247.7033366011146
ENERGY_TARIFF,HEAT_LOSS_CORRIDOOR,1247.7033366011146
MAINHEAT_ENERGY_EFF,MAIN_HEATING_CONTROLS,1232.178295349985
MAINHEAT_ENERGY_EFF,MAINHEATCONT_DESCRIPTION,1232.178295349985
